Gene	description	family	hgnc_id	entrez_id	ensemble_id	location	pubmed_id	Vulnerable_Cell_lines_perc	Ribosomal_Proteins	DNA_replication	RNA_polymerase	Proteasome	Spliceosome	Histones	curated_BAGEL_essential	curated_BAGEL_nonEssential	ADM_PanCancer_CF	Vuln_CL_perc.Bone	Bone	Vuln_CL_perc.Breast	Breast	Vuln_CL_perc.Central.Nervous.System	Central.Nervous.System	Vuln_CL_perc.Endometrium	Endometrium	Vuln_CL_perc.Esophagus	Esophagus	Vuln_CL_perc.Haematopoietic.and.Lymphoid	Haematopoietic.and.Lymphoid	Vuln_CL_perc.Head.and.Neck	Head.and.Neck	Vuln_CL_perc.Large.Intestine	Large.Intestine	Vuln_CL_perc.Lung	Lung	Vuln_CL_perc.Ovary	Ovary	Vuln_CL_perc.Pancreas	Pancreas	Vuln_CL_perc.Peripheral.Nervous.System	Peripheral.Nervous.System	Vuln_CL_perc.Stomach	Stomach
PHAX	phosphorylated adaptor for RNA export		HGNC:10241	51808	ENSG00000164902	05q23.2	10786834	95.0769230769231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	91.1764705882353	CF	87.5	CF	100	CF	92.8571428571429	CF	97.0588235294118	CF	87.5	CF	95.2380952380952	CF	100	CF	100	CF	88.2352941176471	CF	100	CF
POLR3F	RNA polymerase III subunit F	RNA polymerase subunits	HGNC:15763	10621	ENSG00000132664	20p11.23	9171375	95.0769230769231	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	94.1176470588235	CF	100	CF	100	CF	92.8571428571429	CF	100	CF	87.5	CF	92.8571428571429	CF	96.7741935483871	CF	100	CF	94.1176470588235	CF	85.7142857142857	CF
UBTF	upstream binding transcription factor, RNA polymerase I		HGNC:12511	7343	ENSG00000108312	17q21.31	9126496	95.0769230769231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	97.0588235294118	CF	87.5	CF	96.1538461538462	CF	100	CF	97.0588235294118	CF	87.5	CF	97.6190476190476	CF	90.3225806451613	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
YBX1	Y-box binding protein 1	Y box binding proteins	HGNC:8014	4904	ENSG00000065978	01p34.2	1891370|3174636	95.0769230769231	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	83.3333333333333		96	CF	94.1176470588235	CF	100	CF	96.1538461538462	CF	92.8571428571429	CF	94.1176470588235	CF	90.625	CF	100	CF	96.7741935483871	CF	91.304347826087	CF	100	CF	100	CF
ALG11	ALG11, alpha-1,2-mannosyltransferase	Glycosyl transferases group 1 domain containing	HGNC:32456	440138	ENSG00000253710	13q14.3	20080937	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	88	CF	97.0588235294118	CF	100	CF	100	CF	85.7142857142857	CF	100	CF	84.375	CF	100	CF	93.5483870967742	CF	95.6521739130435	CF	88.2352941176471	CF	100	CF
ANAPC10	anaphase promoting complex subunit 10	Anaphase promoting complex 	HGNC:24077	10393	ENSG00000164162	04q31.21	10318877|11230166	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	83.3333333333333	CS	100	CF	97.0588235294118	CF	87.5	CF	92.3076923076923	CF	92.8571428571429	CF	100	CF	93.75	CF	95.2380952380952	CF	100	CF	95.6521739130435	CF	88.2352941176471	CF	78.5714285714286	CS
CPSF2	cleavage and polyadenylation specific factor 2		HGNC:2325	53981	ENSG00000165934	14q32.12	7969155|11124543	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	88	CF	94.1176470588235	CF	87.5	CF	100	CF	100	CF	100	CF	90.625	CF	92.8571428571429	CF	90.3225806451613	CF	100	CF	100	CF	92.8571428571429	CF
EIF2S3	eukaryotic translation initiation factor 2 subunit gamma		HGNC:3267	1968	ENSG00000130741	Xp22.11	8106381|9736774	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	88	CF	94.1176470588235	CF	100	CF	100	CF	78.5714285714286		100	CF	100	CF	95.2380952380952	CF	87.0967741935484	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
INTS4	integrator complex subunit 4		HGNC:25048	92105	ENSG00000149262	11q14.1	16239144	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	100	CF	96.1538461538462	CF	85.7142857142857	CF	100	CF	90.625	CF	95.2380952380952	CF	96.7741935483871	CF	95.6521739130435	CF	88.2352941176471	CF	100	CF
MARS	methionyl-tRNA synthetase	Aminoacyl tRNA synthetases, Class I	HGNC:6898	4141	ENSG00000166986	12q13.3	10448063|24482476	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	92	CF	97.0588235294118	CF	87.5	CF	96.1538461538462	CF	100	CF	100	CF	90.625	CF	90.4761904761905	CF	93.5483870967742	CF	100	CF	100	CF	85.7142857142857	CF
NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit		HGNC:21042	116150	ENSG00000153989	06q22.1	25066056	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	94.1176470588235	CF	87.5	CF	84.6153846153846	CF	100	CF	97.0588235294118	CF	87.5	CF	95.2380952380952	CF	100	CF	100	CF	100	CF	92.8571428571429	CF
PSMA4	proteasome subunit alpha 4	Proteasome	HGNC:9533	5685	ENSG00000041357	15q25.1	2025653	94.7692307692308	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	91.6666666666667	CF	96	CF	97.0588235294118	CF	100	CF	96.1538461538462	CF	85.7142857142857	CF	100	CF	87.5	CF	97.6190476190476	CF	93.5483870967742	CF	100	CF	94.1176470588235	CF	85.7142857142857	CF
RBM25	RNA binding motif protein 25	RNA binding motif containing	HGNC:23244	58517	ENSG00000119707	14q24.2	9847074|7596406	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	96	CF	91.1764705882353	CF	100	CF	84.6153846153846	CF	100	CF	97.0588235294118	CF	90.625	CF	97.6190476190476	CF	93.5483870967742	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
VPS25	vacuolar protein sorting 25 homolog	ESCRT-II	HGNC:28122	84313	ENSG00000131475	17q21.31	15511219	94.7692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	100	CF	94.1176470588235	CF	100	CF	100	CF	92.8571428571429	CF	100	CF	96.875	CF	88.0952380952381	CF	93.5483870967742	CF	100	CF	94.1176470588235	CF	78.5714285714286	
CDK11A	cyclin dependent kinase 11A	Cyclin dependent kinases	HGNC:1730	728642	ENSG00000008128	01p36.33	7920654|9750192|19884882	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	94.1176470588235	CF	100	CF	84.6153846153846	CF	85.7142857142857	CF	100	CF	93.75	CF	92.8571428571429	CF	96.7741935483871	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
PFDN2	prefoldin subunit 2	Prefoldin subunits	HGNC:8867	5202	ENSG00000143256	01q23.3	10051400	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	91.6666666666667	CF	92	CF	97.0588235294118	CF	87.5	CF	100	CF	85.7142857142857	CF	100	CF	90.625	CF	95.2380952380952	CF	90.3225806451613	CF	100	CF	94.1176470588235	CF	85.7142857142857	CF
RBM17	RNA binding motif protein 17	G-patch domain containing|RNA binding motif containing	HGNC:16944	84991	ENSG00000134453	10p15.1	9731529	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	88	CF	100	CF	87.5	CF	88.4615384615385	CF	78.5714285714286	CF	94.1176470588235	CF	93.75	CF	95.2380952380952	CF	93.5483870967742	CF	100	CF	100	CF	100	CF
RPL36A	ribosomal protein L36a	L ribosomal proteins	HGNC:10359	6173	ENSG00000241343	Xq22.1	3461443	94.4615384615385	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	84	CF	100	CF	87.5	CF	92.3076923076923	CF	100	CF	100	CF	87.5	CF	95.2380952380952	CF	96.7741935483871	CF	91.304347826087	CF	100	CF	85.7142857142857	CF
SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)	Phosphoinositide phosphatases	HGNC:17059	22908	ENSG00000211456	03p21.31	10048485|11352561	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	80	CF	97.0588235294118	CF	87.5	CF	100	CF	100	CF	100	CF	93.75	CF	95.2380952380952	CF	87.0967741935484	CF	100	CF	100	CF	92.8571428571429	CF
TRMT112	tRNA methyltransferase 11-2 homolog (S. cerevisiae)		HGNC:26940	51504	ENSG00000173113	11q13.1	11042152	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	94.1176470588235	CF	75		96.1538461538462	CF	100	CF	100	CF	81.25	CF	95.2380952380952	CF	93.5483870967742	CF	100	CF	100	CF	85.7142857142857	CF
TUBGCP4	tubulin gamma complex associated protein 4		HGNC:16691	27229	ENSG00000137822	15q15.3	10562286	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	94.1176470588235	CF	100	CF	92.3076923076923	CF	92.8571428571429	CF	94.1176470588235	CF	93.75	CF	95.2380952380952	CF	96.7741935483871	CF	86.9565217391304	CF	100	CF	92.8571428571429	CF
WEE1	WEE1 G2 checkpoint kinase		HGNC:12761	7465	ENSG00000166483	11p15.4	1840647	94.4615384615385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	91.1764705882353	CF	100	CF	100	CF	71.4285714285714		97.0588235294118	CF	90.625	CF	95.2380952380952	CF	100	CF	95.6521739130435	CF	88.2352941176471	CF	92.8571428571429	CF
ACTR10	actin-related protein 10 homolog		HGNC:17372	55860	ENSG00000131966	14q23.1	12857853	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	83.3333333333333		88	CF	100	CF	100	CF	96.1538461538462	CF	85.7142857142857	CF	97.0588235294118	CF	90.625	CF	90.4761904761905	CF	100	CF	95.6521739130435	CF	100	CF	92.8571428571429	CF
ATP6V1B2	ATPase H+ transporting V1 subunit B2	V-type ATPases	HGNC:854	526	ENSG00000147416	08p21.3	2145275|14580332	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	84	CF	94.1176470588235	CF	87.5	CF	100	CF	100	CF	94.1176470588235	CF	93.75	CF	97.6190476190476	CF	90.3225806451613	CF	100	CF	100	CF	78.5714285714286	
CCT5	chaperonin containing TCP1 subunit 5	Chaperonins	HGNC:1618	22948	ENSG00000150753	05p15.2		94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	94.1176470588235	CF	100	CF	92.3076923076923	CF	92.8571428571429	CF	97.0588235294118	CF	87.5	CF	92.8571428571429	CF	93.5483870967742	CF	100	CF	94.1176470588235	CF	100	CF
DAD1	defender against cell death 1	Oligosaccharyltransferase complex subunits	HGNC:2664	1603	ENSG00000129562	14q11.2		94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	72		100	CF	100	CF	100	CF	100	CF	100	CF	93.75	CF	90.4761904761905	CF	90.3225806451613	CF	95.6521739130435	CF	100	CF	85.7142857142857	CF
DHX37	DEAH-box helicase 37	DEAH-box helicases	HGNC:17210	57647	ENSG00000150990	12q24.31	10819331	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	92	CF	94.1176470588235	CF	100	CF	84.6153846153846	CF	100	CF	100	CF	90.625	CF	92.8571428571429	CF	96.7741935483871	CF	95.6521739130435	CF	100	CF	92.8571428571429	CF
MPHOSPH10	M-phase phosphoprotein 10	Protein phosphatase 1 regulatory subunits	HGNC:7213	10199	ENSG00000124383	02p13.3	8885239|9450966	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	94.1176470588235	CF	87.5	CF	96.1538461538462	CF	92.8571428571429	CF	97.0588235294118	CF	93.75	CF	95.2380952380952	CF	87.0967741935484	CF	100	CF	94.1176470588235	CF	85.7142857142857	CF
NPLOC4	NPL4 homolog, ubiquitin recognition factor	Zinc fingers	HGNC:18261	55666	ENSG00000182446	17q25.3	11574150|10811609|24429874	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	88	CF	97.0588235294118	CF	100	CF	96.1538461538462	CF	92.8571428571429	CF	100	CF	93.75	CF	92.8571428571429	CF	93.5483870967742	CF	100	CF	88.2352941176471	CF	85.7142857142857	CF
NSL1	NSL1, MIS12 kinetochore complex component	MIS12 kinetochore complex	HGNC:24548	25936	ENSG00000117697	01q32.3	20819937	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	75		88.4615384615385	CF	100	CF	100	CF	84.375	CF	92.8571428571429	CF	96.7741935483871	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
PRC1	protein regulator of cytokinesis 1		HGNC:9341	9055	ENSG00000198901	15q26.1	9885575	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	84	CF	97.0588235294118	CF	100	CF	100	CF	100	CF	100	CF	90.625	CF	95.2380952380952	CF	90.3225806451613	CF	100	CF	82.3529411764706	CF	92.8571428571429	CF
RBM14	RNA binding motif protein 14	RNA binding motif containing	HGNC:14219	10432	ENSG00000239306	11q13.2	9285794	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	92	CF	76.4705882352941	CF	100	CF	100	CF	92.8571428571429	CF	100	CF	93.75	CF	88.0952380952381	CF	100	CF	100	CF	94.1176470588235	CF	100	CF
RPL23A	ribosomal protein L23a	L ribosomal proteins	HGNC:10317	6147	ENSG00000198242	17q11.2	9417910	94.1538461538462	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	91.6666666666667	CF	88	CF	97.0588235294118	CF	100	CF	96.1538461538462	CF	92.8571428571429	CF	94.1176470588235	CF	87.5	CF	95.2380952380952	CF	96.7741935483871	CF	95.6521739130435	CF	94.1176470588235	CF	92.8571428571429	CF
SS18L2	SS18 like 2		HGNC:15593	51188	ENSG00000008324	03p22.1	11435705	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	100	CF	87.5	CF	88.4615384615385	CF	100	CF	97.0588235294118	CF	87.5	CF	92.8571428571429	CF	87.0967741935484	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
TSG101	tumor susceptibility 101	ESCRT-I	HGNC:15971	7251	ENSG00000074319	11p15.1	9019400|9241264	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	88.2352941176471	CF	100	CF	96.1538461538462	CF	71.4285714285714		100	CF	93.75	CF	90.4761904761905	CF	100	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
TTC27	tetratricopeptide repeat domain 27	Tetratricopeptide repeat domain containing	HGNC:25986	55622	ENSG00000018699	02p22.3		94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	100	CF	94.1176470588235	CF	75		100	CF	100	CF	100	CF	90.625	CF	88.0952380952381	CF	87.0967741935484	CF	100	CF	100	CF	85.7142857142857	CF
UBA1	ubiquitin like modifier activating enzyme 1	Ubiquitin like modifier activating enzymes	HGNC:12469	7317	ENSG00000130985	Xp11.3	1845793	94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	88	CF	91.1764705882353	CF	100	CF	100	CF	78.5714285714286	CF	100	CF	90.625	CF	97.6190476190476	CF	96.7741935483871	CF	100	CF	82.3529411764706	CF	92.8571428571429	CF
VPS28	VPS28, ESCRT-I subunit	ESCRT-I	HGNC:18178	51160	ENSG00000160948	08q24.3		94.1538461538462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	100	CF	100	CF	85.7142857142857	CF	100	CF	93.75	CF	95.2380952380952	CF	90.3225806451613	CF	100	CF	76.4705882352941		85.7142857142857	CF
ATP6V1E1	ATPase H+ transporting V1 subunit E1	V-type ATPases	HGNC:857	529	ENSG00000131100	22q11.21	8004105|8250920	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	96	CF	91.1764705882353	CF	75		100	CF	92.8571428571429	CF	94.1176470588235	CF	93.75	CF	95.2380952380952	CF	96.7741935483871	CF	100	CF	82.3529411764706	CF	92.8571428571429	CF
BUB3	BUB3, mitotic checkpoint protein	WD repeat domain containing	HGNC:1151	9184	ENSG00000154473	10q26.13	9660858	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	84	CF	91.1764705882353	CF	87.5	CF	100	CF	100	CF	100	CF	96.875	CF	92.8571428571429	CF	96.7741935483871	CF	95.6521739130435	CF	100	CF	78.5714285714286	
CENPW	centromere protein W		HGNC:21488	387103	ENSG00000203760	06q22.32	17610844|19070575	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	92	CF	94.1176470588235	CF	87.5	CF	96.1538461538462	CF	92.8571428571429	CF	100	CF	87.5	CF	95.2380952380952	CF	96.7741935483871	CF	91.304347826087	CF	100	CF	92.8571428571429	CF
EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon		HGNC:3261	8893	ENSG00000145191	03q27.1	8688466	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	94.1176470588235	CF	87.5	CF	88.4615384615385	CF	78.5714285714286		100	CF	87.5	CF	92.8571428571429	CF	96.7741935483871	CF	100	CF	100	CF	92.8571428571429	CF
EIF4E	eukaryotic translation initiation factor 4E		HGNC:3287	1977	ENSG00000151247	04q23	9330633|1916814	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	84	CF	100	CF	100	CF	96.1538461538462	CF	92.8571428571429	CF	97.0588235294118	CF	90.625	CF	95.2380952380952	CF	93.5483870967742	CF	91.304347826087	CF	88.2352941176471	CF	100	CF
HAUS3	HAUS augmin like complex subunit 3	HAUS augmin like complex 	HGNC:28719	79441	ENSG00000214367	04p16.3	19427217|19812674	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	100	CF	87.5	CF	100	CF	71.4285714285714		100	CF	96.875	CF	95.2380952380952	CF	80.6451612903226	CF	95.6521739130435	CF	94.1176470588235	CF	92.8571428571429	CF
KIN	Kin17 DNA and RNA binding protein		HGNC:6327	22944	ENSG00000151657	10p14	1923796|24140279	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	88	CF	97.0588235294118	CF	100	CF	96.1538461538462	CF	78.5714285714286	CF	100	CF	87.5	CF	95.2380952380952	CF	90.3225806451613	CF	100	CF	82.3529411764706	CF	100	CF
POLA2	DNA polymerase alpha 2, accessory subunit	DNA polymerases	HGNC:30073	23649	ENSG00000014138	11q13.1	8223465|11433027	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	96	CF	88.2352941176471	CF	100	CF	92.3076923076923	CF	92.8571428571429	CF	97.0588235294118	CF	96.875	CF	88.0952380952381	CF	100	CF	95.6521739130435	CF	88.2352941176471	CF	92.8571428571429	CF
POLR2K	RNA polymerase II subunit K	RNA polymerase subunits	HGNC:9198	5440	ENSG00000147669	08q22.2		93.8461538461538	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	100	CF	87.5	CF	96.1538461538462	CF	85.7142857142857	CF	97.0588235294118	CF	93.75	CF	90.4761904761905	CF	90.3225806451613	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
PRPF38B	pre-mRNA processing factor 38B		HGNC:25512	55119	ENSG00000134186	01p13.3		93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	75		92.3076923076923	CF	92.8571428571429	CF	97.0588235294118	CF	87.5	CF	90.4761904761905	CF	96.7741935483871	CF	100	CF	100	CF	85.7142857142857	CF
PSMB6	proteasome subunit beta 6	Proteasome	HGNC:9543	5694	ENSG00000142507	17p13.2	8066462|1888762	93.8461538461538	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	91.6666666666667	CF	96	CF	79.4117647058823	CF	87.5	CF	88.4615384615385	CF	100	CF	94.1176470588235	CF	96.875	CF	95.2380952380952	CF	100	CF	95.6521739130435	CF	100	CF	92.8571428571429	CF
PSMC1	proteasome 26S subunit, ATPase 1	AAA ATPases|Proteasome	HGNC:9547	5700	ENSG00000100764	14q32.11	9473509	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	92	CF	100	CF	100	CF	92.3076923076923	CF	85.7142857142857	CF	94.1176470588235	CF	90.625	CF	95.2380952380952	CF	96.7741935483871	CF	95.6521739130435	CF	88.2352941176471	CF	100	CF
PWP2	PWP2 periodic tryptophan protein homolog (yeast)	WD repeat domain containing|UTPB complex	HGNC:9711	5822	ENSG00000241945	21q22.3	8893822	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	92	CF	94.1176470588235	CF	75		96.1538461538462	CF	100	CF	97.0588235294118	CF	84.375	CF	95.2380952380952	CF	93.5483870967742	CF	100	CF	94.1176470588235	CF	92.8571428571429	CF
RACGAP1	Rac GTPase activating protein 1		HGNC:9804	29127	ENSG00000161800	12q13.12	9497316	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	94.1176470588235	CF	100	CF	92.3076923076923	CF	71.4285714285714		97.0588235294118	CF	87.5	CF	97.6190476190476	CF	90.3225806451613	CF	100	CF	100	CF	100	CF
RSL1D1	ribosomal L1 domain containing 1		HGNC:24534	26156	ENSG00000171490	16p13.13	15334068|9859858	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	80	CF	97.0588235294118	CF	100	CF	100	CF	92.8571428571429	CF	100	CF	90.625	CF	92.8571428571429	CF	96.7741935483871	CF	86.9565217391304	CF	88.2352941176471	CF	100	CF
SAP30BP	SAP30 binding protein		HGNC:30785	29115	ENSG00000161526	17q25.1	15496587	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	100	CF	100	CF	85.7142857142857	CF	100	CF	93.75	CF	88.0952380952381	CF	93.5483870967742	CF	100	CF	76.4705882352941		100	CF
SNRNP70	small nuclear ribonucleoprotein U1 subunit 70	RNA binding motif containing	HGNC:11150	6625	ENSG00000104852	19q13.33		93.8461538461538	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	92	CF	91.1764705882353	CF	100	CF	96.1538461538462	CF	100	CF	97.0588235294118	CF	90.625	CF	90.4761904761905	CF	90.3225806451613	CF	100	CF	100	CF	100	CF
SNRPB	small nuclear ribonucleoprotein polypeptides B and B1		HGNC:11153	6628	ENSG00000125835	20p13	1376292	93.8461538461538	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	100	CF	100	CF	91.1764705882353	CF	100	CF	92.3076923076923	CF	100	CF	91.1764705882353	CF	84.375	CF	95.2380952380952	CF	100	CF	95.6521739130435	CF	94.1176470588235	CF	85.7142857142857	CF
TNPO3	transportin 3	Importins	HGNC:17103	23534	ENSG00000064419	07q32.1	10366588|10713112|23543484|23667635	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	91.1764705882353	CF	87.5	CF	100	CF	85.7142857142857	CF	94.1176470588235	CF	93.75	CF	92.8571428571429	CF	96.7741935483871	CF	100	CF	88.2352941176471	CF	92.8571428571429	CF
WARS	tryptophanyl-tRNA synthetase	Aminoacyl tRNA synthetases, Class I	HGNC:12729	7453	ENSG00000140105	14q32.2	1537332|1763065	93.8461538461538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	84	CF	94.1176470588235	CF	100	CF	100	CF	85.7142857142857	CF	97.0588235294118	CF	90.625	CF	90.4761904761905	CF	93.5483870967742	CF	100	CF	100	CF	100	CF
ACTR2	ARP2 actin related protein 2 homolog	Actin related protein 2/3 complex 	HGNC:169	10097	ENSG00000138071	02p14	9230079	93.5384615384615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91.6666666666667	CF	100	CF	97.0588235294118	CF	100	CF	92.3076923076923	CF	92.8571428571429	CF	91.1764705882353	CF	87.5	CF	95.2380952380952	CF	96.7741935483871	CF	95.6521739130435	CF	82.3529411764706	CF	92.8571428571429	CF
EIF2S2	eukaryotic translation initiation factor 2 subunit beta	Protein phosphatase 1 regulatory subunits	HGNC:3266	8894	ENSG00000125977	20q11.22	3044606	93.5384615384615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	100	CF	96	CF	94.1176470588235	CF	100	CF	100	CF	78.5714285714286		97.0588235294118	CF	84.375	CF	95.2380952380952	CF	93.5483870967742	CF	95.6521739130435	CF	94.1176470588235	CF	92.8571428571429	CF
NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	N(alpha)-acetyltransferase subunits|GCN5 related N-acetyltransferases	HGNC:29533	80218	ENSG00000121579	03q13.31	16507339|17502424|19660095|19744929	93.5384615384615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	100	CF	92	CF	97.0588235294118	CF	87.5	CF	96.1538461538462	CF	100	CF	94.1176470588235	CF	78.125	CF	97.6190476190476	CF	100	CF	86.9565217391304	CF	88.2352941176471	CF	92.8571428571429	CF
